node_id,longitude,latitude
JP_2536494515,-34.8926402,-7.1514091
JP_2537360461,-34.8865438,-7.1421389
JP_2537360465,-34.8859142,-7.1429127
JP_2537360466,-34.8833867,-7.1431521
JP_2537360467,-34.8913503,-7.1510844
JP_2537360469,-34.8890698,-7.1530245
JP_2537360470,-34.888005,-7.1530964
JP_2537360473,-34.8888887,-7.1542447
JP_2537360474,-34.8870407,-7.1543206
JP_2537360477,-34.8896626,-7.1548163
JP_2537360478,-34.8871332,-7.1548355
JP_2537360480,-34.8890745,-7.1552893
JP_2537360481,-34.8874237,-7.1553071
JP_2537360484,-34.8877951,-7.1557683
JP_2537360485,-34.8898242,-7.1557876
JP_2537360487,-34.8899992,-7.1559819
JP_2537360488,-34.889902,-7.1560072
JP_2537360489,-34.8875383,-7.1560578
JP_2537360493,-34.8880667,-7.1566625
JP_2537360496,-34.8872325,-7.1569493
JP_2537415394,-34.8817353,-7.115918
JP_2537415396,-34.8817882,-7.1165565
JP_2537415398,-34.882149,-7.1168356
JP_2537415402,-34.8837275,-7.1174351
JP_2537415403,-34.8832315,-7.1174916
JP_2537415404,-34.8824462,-7.1175774
JP_2537415405,-34.8837463,-7.117652
JP_2537415407,-34.8820055,-7.1176673
JP_2537415408,-34.8832571,-7.1177095
JP_2537415409,-34.8824923,-7.1178125
JP_2537415410,-34.882447,-7.1178868
JP_2537415412,-34.8819787,-7.1178949
JP_2537415413,-34.8819868,-7.1179568
JP_2537415414,-34.8826274,-7.1187208
JP_2537415417,-34.883194,-7.1190728
JP_2537415418,-34.8821591,-7.1191964
JP_2537415420,-34.8841126,-7.1205359
JP_2537415422,-34.8832035,-7.1206711
JP_2537415423,-34.8833595,-7.1206268
JP_2537415424,-34.8823938,-7.1207733
JP_2537415430,-34.8957733,-7.1533572
JP_2537415431,-34.8959664,-7.1539886
JP_2537706262,-34.8865167,-7.1707717
JP_2537706269,-34.886971,-7.1708924
JP_2537706274,-34.8874328,-7.1710148
JP_2537706279,-34.8884489,-7.17109
JP_2537706283,-34.8882423,-7.1717067
JP_2537706287,-34.8892713,-7.1727657
JP_2537706316,-34.8859853,-7.1946179
JP_2537706321,-34.8860235,-7.1951701
JP_2537857310,-34.8469901,-7.1196003
JP_2537857312,-34.8434977,-7.1177898
JP_2538345970,-34.8899129,-7.1179212
JP_2538345977,-34.8901192,-7.1181561
JP_2538484034,-34.8889021,-7.1159445
JP_2538484046,-34.8969045,-7.176248
JP_2538484049,-34.8961723,-7.1764742
JP_2538484050,-34.8956949,-7.1766392
JP_2538484051,-34.8935382,-7.1775232
JP_2538484052,-34.8952482,-7.1782253
JP_2538484053,-34.8975429,-7.1798646
JP_2538484054,-34.8978479,-7.1802798
JP_2538484055,-34.8976757,-7.180329
JP_2538484056,-34.8982456,-7.1805352
JP_2538484057,-34.8977722,-7.1806696
JP_2538484058,-34.8974839,-7.1807588
JP_2538639276,-34.8870264,-7.1185116
JP_2538639305,-34.8849875,-7.1194333
JP_2538639320,-34.8865989,-7.121575
JP_2538639342,-34.8536605,-7.1979411
JP_2538639346,-34.853815,-7.1979513
JP_2538730186,-34.8384049,-7.116562
JP_2538730198,-34.8412381,-7.1173993
JP_2538730215,-34.8390406,-7.1195315
JP_2538730219,-34.838386,-7.1196221
JP_2538730221,-34.8390386,-7.1196362
JP_2538730254,-34.852197,-7.1944016
JP_2538730267,-34.8535855,-7.1944982
JP_2538730270,-34.8531362,-7.1945088
JP_2538730272,-34.8526749,-7.1945155
JP_2538792309,-34.8435215,-7.1481159
JP_2538792338,-34.8432856,-7.1482314
JP_2538792353,-34.8434079,-7.1483639
JP_2538792355,-34.8438484,-7.1500949
JP_2538792361,-34.8518034,-7.1507816
JP_2538792363,-34.8453052,-7.1520654
JP_2538792367,-34.8452641,-7.152257
JP_2538792370,-34.8522333,-7.1522264
JP_2538792372,-34.8524744,-7.1531097
JP_2538792380,-34.8664999,-7.1599783
JP_2539131526,-34.869259,-7.1703734
JP_2539174161,-34.8308565,-7.1641195
JP_2539174167,-34.8309115,-7.1654754
JP_2539174216,-34.8309222,-7.1666557
JP_2539174236,-34.8280438,-7.1680724
JP_2539174252,-34.8289434,-7.1683482
JP_2539174256,-34.8286027,-7.1687048
JP_2539174258,-34.8276823,-7.1687382
JP_2539174261,-34.828708,-7.1691765
JP_2539174263,-34.8287107,-7.1698212
JP_2539174265,-34.8314841,-7.1707167
JP_2539174268,-34.8306607,-7.1710796
JP_2539174270,-34.8287,-7.1714499
JP_2539175066,-34.8326482,-7.1630776
JP_2539677994,-34.8285444,-7.1273306
JP_2539678006,-34.8293323,-7.1057875
JP_2539678023,-34.8287164,-7.1055178
JP_2539678028,-34.8272724,-7.1279206
JP_2539756573,-34.8070369,-7.1553641
JP_2539756574,-34.8069317,-7.1553648
JP_2539756576,-34.8068872,-7.1563103
JP_2539756579,-34.8069528,-7.1569328
JP_2539756581,-34.8069271,-7.1575531
JP_2539756584,-34.8068839,-7.1585069
JP_2539756587,-34.8067821,-7.1603955
JP_2539756588,-34.8074164,-7.160417
JP_2539756591,-34.8090205,-7.1605366
JP_2539756593,-34.807412,-7.160576
JP_2539756596,-34.806781,-7.1606086
JP_2539756598,-34.8075662,-7.1606172
JP_2539756604,-34.809241,-7.1606646
JP_2539756608,-34.8046949,-7.160755
JP_2539756611,-34.8040257,-7.1608481
JP_2539756619,-34.8032793,-7.1609506
JP_2539756623,-34.8052072,-7.1610078
JP_2539756629,-34.8040606,-7.1610975
JP_2539756638,-34.8293182,-7.1634369
JP_2539756644,-34.828187,-7.1635972
JP_2539756649,-34.828242,-7.1638361
JP_2539860374,-34.7951536,-7.1516073
JP_2539860383,-34.7951697,-7.1519826
JP_2539860391,-34.795047,-7.152116
JP_2539860393,-34.7951871,-7.1521855
JP_2539860398,-34.7951449,-7.152292
JP_2539860416,-34.8056721,-7.1552946
JP_2539860425,-34.8068413,-7.1572028
JP_2539860426,-34.8068296,-7.1574902
JP_2539860431,-34.8075119,-7.1585387
JP_2539860434,-34.7947351,-7.1597607
JP_2539860435,-34.806706,-7.159954
JP_2539860436,-34.8068072,-7.1599565
JP_2539860445,-34.795918,-7.160552
JP_2539860447,-34.7953145,-7.1605946
JP_2539860448,-34.807916,-7.1605973
JP_2539860450,-34.7959743,-7.1609419
JP_2539860456,-34.7966881,-7.1612628
JP_2539860462,-34.7971693,-7.1614941
JP_2539860463,-34.7970311,-7.161548
JP_2539860464,-34.7969185,-7.1615939
JP_2539860465,-34.7964706,-7.1616299
JP_2539860467,-34.7969393,-7.161876
JP_2539860468,-34.7964747,-7.1618593
JP_2539860469,-34.7967079,-7.1618873
JP_2539860470,-34.7961491,-7.1619252
JP_2539860471,-34.7956535,-7.1619506
JP_2539860472,-34.7980859,-7.1619816
JP_2539860479,-34.8005548,-7.1625082
JP_2539860480,-34.7981159,-7.1626124
JP_2539860481,-34.7981519,-7.1632951
JP_2539860482,-34.8006255,-7.1637787
JP_2539860483,-34.7981825,-7.1639145
JP_2539860484,-34.800658,-7.1644465
JP_2539860485,-34.7982179,-7.1645582
JP_2539860487,-34.7961828,-7.1650361
JP_2539860488,-34.7962003,-7.1651121
JP_2539860490,-34.7981886,-7.1653604
JP_2539860492,-34.7982609,-7.165363
JP_2539860502,-34.7980575,-7.1655233
JP_2539860511,-34.7982477,-7.1656367
JP_2539860515,-34.798062,-7.165687
JP_2539860533,-34.7963224,-7.1658719
JP_2539860536,-34.7963458,-7.1660382
JP_2539860543,-34.7981677,-7.1662798
JP_2539860546,-34.79718,-7.1664062
JP_2539916546,-34.8818506,-7.1576579
JP_2539916550,-34.8826647,-7.1643291
JP_2539916552,-34.8827069,-7.1644282
JP_2539916553,-34.8734499,-7.1647004
JP_2539977883,-34.8172697,-7.1743852
JP_2539977884,-34.8172885,-7.1748549
JP_2539977885,-34.8173073,-7.1753193
JP_2539977886,-34.8180851,-7.1752913
JP_2539977887,-34.8205782,-7.1756498
JP_2539977888,-34.8190487,-7.1757165
JP_2539977889,-34.8207371,-7.1761243
JP_2539977892,-34.8154888,-7.176449
JP_2539977893,-34.8207524,-7.176591
JP_2539977894,-34.8194678,-7.1766745
JP_2539977895,-34.8187966,-7.1767244
JP_2539977896,-34.8183426,-7.176751
JP_2539977897,-34.8155062,-7.1769267
JP_2539977898,-34.8150314,-7.17694
JP_2539977899,-34.8207625,-7.1770776
JP_2539977900,-34.8196006,-7.1771262
JP_2539977901,-34.8194846,-7.1771309
JP_2539977903,-34.8207995,-7.1775081
JP_2539977904,-34.8196328,-7.1776146
JP_2539977906,-34.8160205,-7.1779639
JP_2539977907,-34.8155498,-7.1779812
JP_2539977910,-34.8151153,-7.1787077
JP_2539977916,-34.8145755,-7.1787336
JP_2539977918,-34.8354699,-7.1788055
JP_2539977921,-34.8160695,-7.1789066
JP_2539977924,-34.8354645,-7.1790396
JP_2539977932,-34.8176734,-7.1793084
JP_2539977936,-34.8345888,-7.1794155
JP_2539977938,-34.8350447,-7.1795053
JP_2539977948,-34.8350836,-7.1798373
JP_2539977951,-34.8346357,-7.1798633
JP_2539977957,-34.8178142,-7.1801294
JP_2539977959,-34.8151977,-7.1803516
JP_2539977966,-34.8176064,-7.1809863
JP_2539977968,-34.8354555,-7.1810714
JP_2539977974,-34.8335253,-7.1812191
JP_2539977979,-34.81783,-7.1820617
JP_2539977981,-34.8153399,-7.1830886
JP_2539977987,-34.814377,-7.1840307
JP_2539977989,-34.8139036,-7.1840639
JP_2540174024,-34.8288582,-7.1273805
JP_2540728257,-34.861946,-7.0960525
JP_2540728258,-34.8619952,-7.0965681
JP_2540728259,-34.8622998,-7.0967077
JP_2540728260,-34.8628052,-7.0967648
JP_2540728262,-34.8617622,-7.0969182
JP_2540728265,-34.8632794,-7.097052
JP_2540728266,-34.8620379,-7.0971985
JP_2540728267,-34.8637786,-7.097342
JP_2540728268,-34.8623151,-7.0974998
JP_2540728269,-34.8621538,-7.097716
JP_2540728271,-34.8646441,-7.0978073
JP_2540728272,-34.8625548,-7.0980833
JP_2540728275,-34.8531101,-7.0982949
JP_2540728277,-34.863089,-7.0984837
JP_2540728279,-34.8662015,-7.098434
JP_2540728282,-34.8660377,-7.0985621
JP_2540728283,-34.86506,-7.09873
JP_2540728286,-34.8642232,-7.0991772
JP_2540728288,-34.8648187,-7.0993726
JP_2540728289,-34.8643732,-7.0996887
JP_2540728290,-34.8646182,-7.0997823
JP_2540728291,-34.8649351,-7.0999422
JP_2540728292,-34.8618312,-7.1003653
JP_2540728293,-34.8652191,-7.1005615
JP_2540790955,-34.8575129,-7.1004342
JP_2540790958,-34.8574308,-7.1006432
JP_2540804023,-34.8423984,-7.1129536
JP_2540804040,-34.8425569,-7.1130119
JP_2540804049,-34.8424748,-7.1132172
JP_2540804065,-34.8427579,-7.1133101
JP_2540804071,-34.8424426,-7.1133323
JP_2540804073,-34.8425258,-7.1133476
JP_2540804079,-34.8508105,-7.1135215
JP_2540804082,-34.8424558,-7.1135643
JP_2540804084,-34.8507971,-7.1145304
JP_2540804086,-34.8508036,-7.1155382
JP_2541309718,-34.8473762,-7.1006278
JP_2541309730,-34.8465021,-7.1009063
JP_2541309736,-34.8470632,-7.1011544
JP_2541309741,-34.8393797,-7.1103887
JP_2541309743,-34.8397215,-7.1125096
JP_2541309745,-34.8395464,-7.1125481
JP_2541309747,-34.8397734,-7.1126993
JP_2541309748,-34.8397038,-7.1126984
JP_2541309750,-34.8395691,-7.1127067
JP_2541309752,-34.8397976,-7.1131251
JP_2541527254,-34.8845697,-7.1705218
JP_2541527262,-34.878516,-7.1743426
JP_2541527268,-34.8796244,-7.1744291
JP_2541527272,-34.8775879,-7.174817
JP_2541527273,-34.8797411,-7.1751769
JP_2541527275,-34.8785153,-7.1753113
JP_2541527278,-34.8776389,-7.1767597
JP_2541527283,-34.8685945,-7.1775707
JP_2541527285,-34.8744055,-7.1775334
JP_2541527286,-34.8682406,-7.1776299
JP_2541527287,-34.874983,-7.1775749
JP_2541527288,-34.8678826,-7.1776875
JP_2541527289,-34.8755337,-7.1776129
JP_2541527290,-34.8768862,-7.1777041
JP_2541527291,-34.8686247,-7.1777709
JP_2541527292,-34.8682694,-7.1778185
JP_2541527293,-34.868246,-7.1778224
JP_2541527296,-34.867303,-7.1779583
JP_2541527298,-34.8743586,-7.1783523
JP_2541527299,-34.8682988,-7.1782945
JP_2541527301,-34.8682512,-7.1783012
JP_2541527302,-34.8749163,-7.178394
JP_2541527304,-34.8751545,-7.1784063
JP_2541527306,-34.8754683,-7.1784262
JP_2541527307,-34.86736,-7.1784222
JP_2541527309,-34.8762455,-7.1784741
JP_2541527310,-34.8768222,-7.1785154
JP_2541527312,-34.8683994,-7.1787602
JP_2541527314,-34.8683142,-7.1787709
JP_2541527315,-34.8684691,-7.1792139
JP_2541527317,-34.8683884,-7.1792232
JP_2541527320,-34.8684482,-7.1796905
JP_2541527324,-34.8773412,-7.1805904
JP_2541527347,-34.8772164,-7.1825411
JP_2541527354,-34.8737115,-7.1825085
JP_2541527355,-34.8765492,-7.1825417
JP_2541527357,-34.8754227,-7.1825883
JP_2541527358,-34.8759464,-7.182579
JP_2541527362,-34.8757903,-7.1827034
JP_2541527364,-34.8772151,-7.1827709
JP_2541527367,-34.8763045,-7.1828285
JP_2541527368,-34.8759625,-7.1828325
JP_2541527370,-34.8757627,-7.1829449
JP_2541527373,-34.8759662,-7.1829489
JP_2541527374,-34.8759726,-7.1832909
JP_2541527376,-34.8765177,-7.1833501
JP_2541527379,-34.8765177,-7.1835523
JP_2541527381,-34.8768973,-7.183559
JP_2541527384,-34.8769187,-7.1839448
JP_2541527385,-34.8764987,-7.1841712
JP_2541527386,-34.8769926,-7.1841639
JP_2541997139,-34.8242556,-7.110239
JP_2541997141,-34.8810611,-7.1848466
JP_2542535735,-34.8429949,-7.0970308
JP_2542535739,-34.8405424,-7.1052642
JP_2542535740,-34.8402372,-7.1057926
JP_2543981455,-34.8893769,-7.1107479
JP_2543981465,-34.8884585,-7.1111218
JP_2543981480,-34.8892911,-7.1119363
JP_2543981494,-34.8843263,-7.1125771
JP_2543981495,-34.8889189,-7.1125917
JP_2543981497,-34.8871605,-7.1128453
JP_2543981500,-34.8895553,-7.1127128
JP_2543981503,-34.8868757,-7.1127967
JP_2543981511,-34.8893347,-7.1131247
JP_2543981515,-34.8856265,-7.1132046
JP_2543981530,-34.8898946,-7.1137322
JP_2543981532,-34.8850857,-7.1137205
JP_2543981540,-34.8908209,-7.1140649
JP_2543981549,-34.8884858,-7.1141214
JP_2543981551,-34.8901132,-7.1144908
JP_2543981552,-34.8896644,-7.114507
JP_2543981554,-34.888784,-7.1145135
JP_2543981556,-34.8882349,-7.1145372
JP_2543981558,-34.8880682,-7.1148174
JP_2543981564,-34.8865177,-7.1151495
JP_2543981568,-34.8871158,-7.1154755
JP_2543981574,-34.8781297,-7.1154682
JP_2543981575,-34.8895942,-7.1156024
JP_2543981577,-34.8817427,-7.1157118
JP_2543981580,-34.8900918,-7.1158858
JP_2543981584,-34.8843404,-7.1159952
JP_2543981585,-34.8858767,-7.1161315
JP_2543981586,-34.8861046,-7.1161955
JP_2543981588,-34.8866296,-7.1163485
JP_2543981589,-34.8867301,-7.1163803
JP_2543981591,-34.8835444,-7.1163046
JP_2543981592,-34.8882741,-7.116493
JP_2543981594,-34.8857896,-7.1165018
JP_2543981598,-34.8872778,-7.1165447
JP_2543981599,-34.8794943,-7.1165761
JP_2543981601,-34.8881283,-7.116648
JP_2543981602,-34.8795289,-7.116651
JP_2543981613,-34.890516,-7.1167853
JP_2543981622,-34.8878883,-7.1169101
JP_2543981624,-34.8787433,-7.1168921
JP_2543981627,-34.8845369,-7.1173306
JP_2543981630,-34.8890188,-7.1175742
JP_2543981632,-34.8896666,-7.1175635
JP_2543981637,-34.8830116,-7.1177376
JP_2543981643,-34.8793817,-7.1182918
JP_2543981644,-34.8811472,-7.1182735
JP_2543981648,-34.886146,-7.1184447
JP_2543981649,-34.8878051,-7.1185297
JP_2543981651,-34.8902758,-7.1189648
JP_2543981652,-34.8879218,-7.1190593
JP_2543981653,-34.8878279,-7.1190833
JP_2543981654,-34.892558,-7.1193654
JP_2543981657,-34.8880885,-7.1195313
JP_2543981659,-34.8879258,-7.1195277
JP_2543981660,-34.892322,-7.1196389
JP_2543981661,-34.8883094,-7.1200395
JP_2543981664,-34.8877864,-7.1202197
JP_2543981667,-34.8885023,-7.1205219
JP_2544049520,-34.8813684,-7.1190223
JP_2544164477,-34.8911016,-7.1198831
JP_2544164482,-34.8903694,-7.1203462
JP_2544195422,-34.8906167,-7.1157202
JP_2545289889,-34.8523652,-7.1506097
JP_2545289906,-34.8711526,-7.1708977
JP_2545289917,-34.8645412,-7.17607
JP_2545289920,-34.864657,-7.1762188
JP_2545289925,-34.864419,-7.1762494
JP_2545756191,-34.800856,-7.1691107
JP_2545756195,-34.8001291,-7.1691878
JP_2545756199,-34.7962318,-7.1694832
JP_2545756205,-34.8009851,-7.1701861
JP_2545756207,-34.8008278,-7.1701871
JP_2545756225,-34.8012925,-7.1750911
JP_2545756232,-34.8011554,-7.1750941
JP_2545756283,-34.8405733,-7.1989506
JP_2545756287,-34.8404017,-7.1989586
JP_2545756309,-34.8403959,-7.1990874
JP_2545756344,-34.8405768,-7.1990997
JP_2545756352,-34.8405526,-7.1991209
JP_2545756372,-34.840383,-7.1995119
JP_2546032565,-34.8848109,-7.1967232
JP_2546032566,-34.8800153,-7.1995748
JP_2546272950,-34.8867839,-7.1962937
JP_2546272951,-34.8868402,-7.1968173
JP_2546272952,-34.8869018,-7.1973757
JP_2546272956,-34.8869523,-7.1979143
JP_2546272957,-34.8870024,-7.1984471
JP_2546272959,-34.8888689,-7.1987303
JP_2546272960,-34.8870474,-7.1989608
JP_2546272963,-34.8882323,-7.1994684
JP_2546272964,-34.8870957,-7.1994864
JP_2546272968,-34.887793,-7.1999348
JP_2546391977,-34.8769878,-7.1095256
JP_2546391985,-34.8812626,-7.1095037
JP_2546391989,-34.8814841,-7.1095521
JP_2546391993,-34.8764905,-7.1096906
JP_2546391999,-34.8771447,-7.1100965
JP_2546392007,-34.8775852,-7.1106082
JP_2546392011,-34.8828727,-7.1108271
JP_2546392029,-34.8755091,-7.1150332
JP_2546392031,-34.8756461,-7.115835
JP_2546392034,-34.8734949,-7.1218898
JP_2546392036,-34.8728845,-7.1221849
JP_2546392038,-34.87334,-7.1230529
JP_2546392040,-34.8743099,-7.1234738
JP_2546392044,-34.8826338,-7.1284431
JP_2546392046,-34.8836316,-7.1290918
JP_2546392053,-34.8784918,-7.139224
JP_2546392067,-34.879273,-7.1403005
JP_2546392069,-34.8804525,-7.1404449
JP_2546392071,-34.8794206,-7.1409352
JP_2546400255,-34.8640528,-7.1145799
JP_2546400256,-34.8597677,-7.1145713
JP_2546400257,-34.8603897,-7.1145754
JP_2546400258,-34.8626544,-7.1145919
JP_2546400259,-34.8664792,-7.1147614
JP_2546400260,-34.8664011,-7.1150244
JP_2546400263,-34.8641963,-7.1153691
JP_2546400264,-34.8635244,-7.1153664
JP_2546400265,-34.8624046,-7.1153305
JP_2546400266,-34.8597667,-7.1156166
JP_2546400267,-34.8603984,-7.1156113
JP_2546400268,-34.8633461,-7.1155833
JP_2546400269,-34.863963,-7.1157271
JP_2546400270,-34.8635304,-7.1158604
JP_2546400272,-34.8654422,-7.1163099
JP_2546400273,-34.8629746,-7.1162567
JP_2546400276,-34.86495,-7.1167092
JP_2546400278,-34.8646,-7.1171403
JP_2546400279,-34.8540418,-7.1176288
JP_2546400280,-34.8627345,-7.117658
JP_2546400281,-34.8651485,-7.117674
JP_2546400282,-34.8540466,-7.1186427
JP_2546400283,-34.8651569,-7.1186954
JP_2546400284,-34.8640454,-7.1186969
JP_2546400285,-34.8628088,-7.1186761
JP_2546400286,-34.8622041,-7.1186716
JP_2546400287,-34.8628784,-7.1196928
JP_2546400288,-34.8641456,-7.1196945
JP_2546400289,-34.862274,-7.119701
JP_2546400291,-34.8714484,-7.1214745
JP_2546400292,-34.8705042,-7.1219347
JP_2546400293,-34.8700483,-7.1221842
JP_2546400294,-34.8709773,-7.1229327
JP_2546400295,-34.8705229,-7.1231428
JP_2548106037,-34.8167762,-7.1739474
JP_2548106041,-34.8163095,-7.1739641
JP_2548106043,-34.8158327,-7.1739887
JP_2548106051,-34.8172912,-7.1759101
JP_2548106053,-34.816862,-7.1759154
JP_2548106054,-34.816402,-7.1759274
JP_2548106056,-34.8159353,-7.1759447
JP_2548106058,-34.8154633,-7.1759633
JP_2548106064,-34.8176225,-7.1763492
JP_2548106068,-34.8169233,-7.1768603
JP_2548106070,-34.8164476,-7.1768788
JP_2548106071,-34.8159742,-7.176904
JP_2548106073,-34.8181073,-7.1777922
JP_2548106075,-34.8170003,-7.1779181
JP_2548106077,-34.8164893,-7.1779355
JP_2548106083,-34.8181723,-7.1782918
JP_2548106085,-34.817627,-7.1783437
JP_2548106086,-34.8160493,-7.1784342
JP_2548106090,-34.8253291,-7.1786904
JP_2548106097,-34.8160936,-7.1793909
JP_2548106101,-34.8181026,-7.1796504
JP_2548106103,-34.8195389,-7.1797315
JP_2548106109,-34.8134999,-7.1808479
JP_2548106111,-34.82456,-7.1810748
JP_2548106113,-34.8240028,-7.1810854
JP_2548106115,-34.814153,-7.1819363
JP_2548106118,-34.8135495,-7.1819563
JP_2548106120,-34.8184915,-7.1821665
JP_2548106127,-34.8174484,-7.1823471
JP_2548106130,-34.8135898,-7.1825005
JP_2548106132,-34.8135817,-7.1829622
JP_2548106134,-34.814208,-7.1831059
JP_2548106136,-34.8147686,-7.1830979
JP_2548106138,-34.8189139,-7.1834758
JP_2548106139,-34.81536,-7.1835244
JP_2548106141,-34.8135147,-7.1835929
JP_2548106143,-34.8185331,-7.1837552
JP_2548106145,-34.8134489,-7.1840865
JP_2548106146,-34.8158804,-7.1846201
JP_2548106147,-34.8155121,-7.1869534
JP_2550055219,-34.8656405,-7.0920885
JP_2550055223,-34.8683952,-7.0931518
JP_2550055225,-34.8688931,-7.0935667
JP_2550055228,-34.8657301,-7.0942381
JP_2550055229,-34.8667133,-7.0943221
JP_2550055230,-34.8672687,-7.0943551
JP_2550055232,-34.8679281,-7.0944076
JP_2550055233,-34.8689009,-7.0951062
JP_2550055234,-34.8694169,-7.095446
JP_2550055235,-34.8661967,-7.0956168
JP_2550055236,-34.8667289,-7.0958375
JP_2550055237,-34.8699108,-7.0957843
JP_2550055239,-34.8650654,-7.0959483
JP_2550055240,-34.8673127,-7.0959592
JP_2550055241,-34.8659291,-7.0963428
JP_2550055242,-34.8679093,-7.096197
JP_2550055243,-34.8704251,-7.0961237
JP_2550055244,-34.8684004,-7.096406
JP_2550055245,-34.8659308,-7.0963608
JP_2550055246,-34.8671379,-7.0964022
JP_2550055247,-34.8649362,-7.0966164
JP_2550055248,-34.8689955,-7.0966359
JP_2550055249,-34.8659599,-7.0967001
JP_2550055250,-34.8663209,-7.0968395
JP_2550055251,-34.8694994,-7.096838
JP_2550055252,-34.8682757,-7.096852
JP_2550055253,-34.8669541,-7.0968514
JP_2550055254,-34.8657196,-7.0970122
JP_2550055255,-34.8668768,-7.0970445
JP_2550055257,-34.8700643,-7.0970603
JP_2550055258,-34.8647563,-7.0971732
JP_2550055260,-34.8660221,-7.097314
JP_2550055261,-34.8705776,-7.0972455
JP_2550055262,-34.8680856,-7.0972842
JP_2550055263,-34.8655235,-7.0976007
JP_2550055264,-34.8686303,-7.0975076
JP_2550055265,-34.8666933,-7.0975794
JP_2550055266,-34.8645582,-7.0977631
JP_2550055269,-34.8689969,-7.0981576
JP_2550055270,-34.8695466,-7.0983649
JP_2550055271,-34.8680133,-7.0990881
JP_2550055273,-34.8629103,-7.0996768
JP_2550055274,-34.8708938,-7.0996963
JP_2550055275,-34.8707342,-7.1001248
JP_2550055276,-34.8623386,-7.1006255
JP_2550055279,-34.8617844,-7.1015913
JP_2550055281,-34.8599584,-7.1018835
JP_2550055283,-34.8701028,-7.1020604
JP_2550055284,-34.8697356,-7.1020698
JP_2550055285,-34.8693891,-7.1020784
JP_2550055290,-34.8599023,-7.102429
JP_2550055291,-34.859127,-7.1024178
JP_2550055293,-34.8692483,-7.1249359
JP_2550055294,-34.8687145,-7.1252234
JP_2550055295,-34.8706082,-7.1256426
JP_2550055296,-34.8706491,-7.1257144
JP_2550055297,-34.8699456,-7.1259752
JP_2550055299,-34.8710589,-7.1263936
JP_2550055311,-34.8392187,-7.1517183
JP_2550055313,-34.8410494,-7.1520393
JP_2550055315,-34.8418836,-7.1521876
JP_2550068178,-34.8445444,-7.1437421
JP_2550068179,-34.8447581,-7.1443693
JP_2550068180,-34.8445509,-7.144446
JP_2550068181,-34.8413635,-7.1448677
JP_2550068182,-34.8449808,-7.1449798
JP_2550068183,-34.8447689,-7.1450553
JP_2550068184,-34.8416041,-7.14548
JP_2550068185,-34.8388138,-7.1454935
JP_2550068186,-34.8451926,-7.1456064
JP_2550068187,-34.8390013,-7.1459746
JP_2550068188,-34.8418215,-7.1460883
JP_2550068189,-34.8420444,-7.14671
JP_2550098626,-34.8984931,-7.1941955
JP_2551313063,-34.874154,-7.1575488
JP_2551313066,-34.8739341,-7.1577816
JP_2551313068,-34.8745953,-7.1580148
